SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1628983,0022400545,"JAN 12, 2025",OKC @ WAS,W,30,5,17,0.294,1,4,0.25,16,17,0.941,1,6,7,4,2,0,3,3,27,30,1
22024,1628983,0022400529,"JAN 10, 2025",OKC @ NYK,W,29,15,21,0.714,1,1,1.0,8,8,1.0,0,3,3,2,2,1,2,2,39,18,1
22024,1628983,0022400509,"JAN 08, 2025",OKC @ CLE,L,38,13,27,0.481,1,6,0.167,4,4,1.0,1,4,5,4,3,2,5,5,31,-1,1
22024,1628983,0022400487,"JAN 05, 2025",OKC vs. BOS,W,39,11,23,0.478,3,6,0.5,8,8,1.0,2,9,11,6,3,2,3,2,33,12,1
22024,1628983,0022400473,"JAN 03, 2025",OKC vs. NYK,W,37,12,26,0.462,2,3,0.667,7,7,1.0,1,3,4,7,1,1,2,1,33,10,1
22024,1628983,0022400466,"JAN 02, 2025",OKC vs. LAC,W,30,9,17,0.529,2,5,0.4,9,9,1.0,0,3,3,8,2,0,1,1,29,19,1
22024,1628983,0022400452,"DEC 31, 2024",OKC vs. MIN,W,34,15,23,0.652,3,5,0.6,7,9,0.778,1,2,3,2,4,0,3,1,40,11,1
22024,1628983,0022400440,"DEC 29, 2024",OKC vs. MEM,W,28,14,19,0.737,1,5,0.2,6,6,1.0,0,6,6,7,1,4,1,1,35,27,1
22024,1628983,0022400428,"DEC 28, 2024",OKC @ CHA,W,33,8,15,0.533,1,6,0.167,5,6,0.833,1,3,4,6,2,1,6,4,22,12,1
22024,1628983,0022400410,"DEC 26, 2024",OKC @ IND,W,38,15,22,0.682,4,5,0.8,11,11,1.0,0,7,7,8,1,2,1,2,45,10,1
22024,1628983,0022400400,"DEC 23, 2024",OKC vs. WAS,W,35,14,25,0.56,3,6,0.5,10,10,1.0,3,6,9,3,3,3,3,3,41,25,1
22024,1628983,0022400375,"DEC 20, 2024",OKC @ MIA,W,38,10,25,0.4,3,9,0.333,2,2,1.0,2,5,7,4,2,0,3,1,25,14,1
22024,1628983,0022400361,"DEC 19, 2024",OKC @ ORL,W,36,15,26,0.577,1,5,0.2,4,4,1.0,0,4,4,6,4,2,4,1,35,-6,1
22024,1628983,0022401230,"DEC 14, 2024",OKC vs. HOU,W,38,8,21,0.381,2,6,0.333,14,15,0.933,0,8,8,6,5,1,1,3,32,16,1
22024,1628983,0022401203,"DEC 10, 2024",OKC vs. DAL,W,38,15,23,0.652,5,9,0.556,4,4,1.0,0,8,8,5,3,1,2,3,39,22,1
22024,1628983,0022400342,"DEC 07, 2024",OKC @ NOP,W,34,10,18,0.556,1,3,0.333,10,12,0.833,0,2,2,4,0,0,4,5,31,-2,1
22024,1628983,0022400328,"DEC 05, 2024",OKC @ TOR,W,30,11,22,0.5,1,10,0.1,7,8,0.875,0,4,4,5,2,2,2,2,30,28,1
22024,1628983,0022400055,"DEC 03, 2024",OKC vs. UTA,W,30,11,19,0.579,2,6,0.333,2,2,1.0,1,5,6,7,3,0,0,4,26,20,1
22024,1628983,0022400310,"DEC 01, 2024",OKC @ HOU,L,36,10,19,0.526,3,7,0.429,9,11,0.818,2,6,8,5,2,0,2,2,32,6,1
22024,1628983,0022400048,"NOV 29, 2024",OKC @ LAL,W,37,13,28,0.464,3,10,0.3,7,8,0.875,3,3,6,9,2,1,3,3,36,13,1
22024,1628983,0022400299,"NOV 27, 2024",OKC @ GSW,W,39,13,28,0.464,3,12,0.25,6,10,0.6,0,9,9,5,1,2,3,3,35,5,1
22024,1628983,0022400285,"NOV 25, 2024",OKC @ SAC,W,35,13,20,0.65,4,7,0.571,7,11,0.636,0,4,4,11,0,0,6,2,37,15,1
22024,1628983,0022400256,"NOV 20, 2024",OKC vs. POR,W,39,7,19,0.368,0,2,0.0,14,14,1.0,2,3,5,4,3,1,2,2,28,7,1
22024,1628983,0022400025,"NOV 19, 2024",OKC @ SAS,L,37,11,20,0.55,5,8,0.625,5,6,0.833,0,3,3,8,3,0,4,3,32,2,1
22024,1628983,0022400242,"NOV 17, 2024",OKC vs. DAL,L,38,13,19,0.684,1,1,1.0,9,11,0.818,0,2,2,8,2,2,1,1,36,8,1
22024,1628983,0022400018,"NOV 15, 2024",OKC vs. PHX,W,33,11,25,0.44,2,7,0.286,4,4,1.0,3,3,6,4,0,1,2,2,28,21,1
22024,1628983,0022400221,"NOV 13, 2024",OKC vs. NOP,W,33,12,25,0.48,3,7,0.429,2,3,0.667,0,5,5,5,2,2,2,0,29,18,1
22024,1628983,0022400215,"NOV 11, 2024",OKC vs. LAC,W,39,13,21,0.619,4,8,0.5,15,16,0.938,0,3,3,9,5,2,1,3,45,8,1
22024,1628983,0022400207,"NOV 10, 2024",OKC vs. GSW,L,34,6,17,0.353,0,2,0.0,12,14,0.857,1,4,5,4,0,1,4,0,24,-11,1
22024,1628983,0022400192,"NOV 08, 2024",OKC vs. HOU,W,29,11,16,0.688,1,2,0.5,6,7,0.857,1,4,5,4,1,1,3,2,29,5,1
22024,1628983,0022400177,"NOV 06, 2024",OKC @ DEN,L,39,10,19,0.526,0,3,0.0,8,10,0.8,0,2,2,6,1,1,8,1,28,3,1
22024,1628983,0022400163,"NOV 04, 2024",OKC vs. ORL,W,35,8,16,0.5,1,3,0.333,4,4,1.0,0,6,6,9,1,0,4,4,21,18,1
22024,1628983,0022400150,"NOV 02, 2024",OKC @ LAC,W,31,7,14,0.5,2,4,0.5,9,9,1.0,0,3,3,9,0,1,3,2,25,8,1
22024,1628983,0022400140,"NOV 01, 2024",OKC @ POR,W,28,12,18,0.667,1,6,0.167,5,6,0.833,1,6,7,6,1,0,3,1,30,25,1
22024,1628983,0022400125,"OCT 30, 2024",OKC vs. SAS,W,28,7,20,0.35,2,10,0.2,2,2,1.0,0,4,4,5,1,0,1,1,18,3,1
22024,1628983,0022400100,"OCT 27, 2024",OKC vs. ATL,W,36,11,24,0.458,3,8,0.375,10,11,0.909,2,9,11,9,3,3,1,3,35,24,1
22024,1628983,0022400091,"OCT 26, 2024",OKC @ CHI,W,29,9,21,0.429,2,9,0.222,3,3,1.0,2,6,8,2,4,0,1,1,23,23,1
22024,1628983,0022400075,"OCT 24, 2024",OKC @ DEN,W,36,11,24,0.458,2,6,0.333,4,5,0.8,2,5,7,8,2,3,2,2,28,8,1
